SOURCE_ID,ORIGINAL_SOURCE_PATH,ORIGINAL_RELATIVE_PATH,DESTINATION_RELATIVE_PATH,FILENAME,FILE_TYPE,FILE_SIZE_BYTES,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,SOURCE_CATEGORY,SOURCE_AUTHORITY,AUTHORITY_STATUS,ORIGINAL_OR_GENERATED,CURRENT_OR_HISTORICAL,SENSITIVE_DATA_STATUS,DUPLICATE_GROUP_ID,CANONICAL_FILE_INDICATOR,MIGRATION_TIMESTAMP_UTC,NOTES
CIT-SRC-00042,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.png,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.png,.png,374903,5bd41364198aa44290587416de2f9b3829fa6c84da7cc5499b2f27e578d92f52,5bd41364198aa44290587416de2f9b3829fa6c84da7cc5499b2f27e578d92f52,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00043,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.txt,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p13.txt,.txt,1733,5d59e21180e2b58f27ee52587479e97e6451d4724b1e7eb304ad07c4e1fa2aa1,5d59e21180e2b58f27ee52587479e97e6451d4724b1e7eb304ad07c4e1fa2aa1,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00044,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.png,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.png,.png,1038312,38723333f0511a53f1f71d76b5650a7e37ce38b95d7794cfe51f24cb99af95ed,38723333f0511a53f1f71d76b5650a7e37ce38b95d7794cfe51f24cb99af95ed,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00045,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.txt,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p2.txt,.txt,2094,669911cc38b20e88e4fe7bbab5fdcf12c5c7782841b818a93c2fe8fd9f0aaa8c,669911cc38b20e88e4fe7bbab5fdcf12c5c7782841b818a93c2fe8fd9f0aaa8c,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00046,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p3.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p3.png,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p3.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p3.png,.png,796258,f4430880e004e03b8698a1fcbd79b6f1c6f6b499a1232807bc62b98918ab5fa2,f4430880e004e03b8698a1fcbd79b6f1c6f6b499a1232807bc62b98918ab5fa2,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00047,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p3.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p3.txt,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p3.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p3.txt,.txt,2381,e1b38ce10ff7d7a1c6c5dd1f3b5a9358bcaaa8fb6d30cbae0a41d9cdfaeed1ad,e1b38ce10ff7d7a1c6c5dd1f3b5a9358bcaaa8fb6d30cbae0a41d9cdfaeed1ad,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00048,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p4.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p4.png,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p4.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p4.png,.png,1735187,c04800e369e00fc9d08a8e0b4650098729eac6a194334db8e99bf9b0b0383444,c04800e369e00fc9d08a8e0b4650098729eac6a194334db8e99bf9b0b0383444,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00049,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p4.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p4.txt,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p4.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p4.txt,.txt,2316,25bf3bc781b5728a153b9a3438f76e4a26f34976934e80ed5b6e258c5ec15ccc,25bf3bc781b5728a153b9a3438f76e4a26f34976934e80ed5b6e258c5ec15ccc,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00050,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p5.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p5.png,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p5.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p5.png,.png,816527,210519cc6d5ab14421e5f9420a5459bd7cb2488cf4d032b5bbab37390c9f8a14,210519cc6d5ab14421e5f9420a5459bd7cb2488cf4d032b5bbab37390c9f8a14,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00051,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p5.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p5.txt,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p5.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p5.txt,.txt,2266,54eaf41595490109b9dc68bd3653f98064fedfb499c3002b4617117877555ca6,54eaf41595490109b9dc68bd3653f98064fedfb499c3002b4617117877555ca6,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00052,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p6.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p6.png,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p6.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p6.png,.png,922761,9036cf7b27dae2e5ea6694f88c4801bfa94890544fc555e8e69476c4d31a6fea,9036cf7b27dae2e5ea6694f88c4801bfa94890544fc555e8e69476c4d31a6fea,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00053,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p6.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p6.txt,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p6.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p6.txt,.txt,2056,d67a47eabf3a558fecdd5e0880b6072a3f51f2802016900701d7985b7f9e63c2,d67a47eabf3a558fecdd5e0880b6072a3f51f2802016900701d7985b7f9e63c2,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00054,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p7.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p7.png,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p7.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p7.png,.png,488582,e6bbac7f5cf6d1fe3eb4e638ef80578a31e9c62774ea9e7aa16adcd7ee763684,e6bbac7f5cf6d1fe3eb4e638ef80578a31e9c62774ea9e7aa16adcd7ee763684,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00055,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p7.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p7.txt,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p7.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p7.txt,.txt,1228,7f084015939dfe2abcf6856236f99ed254d8189c1b0730e63b4d851fcec73cca,7f084015939dfe2abcf6856236f99ed254d8189c1b0730e63b4d851fcec73cca,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00056,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p8.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p8.png,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p8.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p8.png,.png,448355,f74536c96d531a826d07f7a88d357c9de2754c74d7e170a1a5c967dedac4474c,f74536c96d531a826d07f7a88d357c9de2754c74d7e170a1a5c967dedac4474c,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00057,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p8.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p8.txt,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p8.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p8.txt,.txt,1638,de418480d7e8e92915ddd7d835cb58b33683f99dafc9c72b5b0c9795726f1170,de418480d7e8e92915ddd7d835cb58b33683f99dafc9c72b5b0c9795726f1170,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00058,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p9.png,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p9.png,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p9.png,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p9.png,.png,453584,46d950e311293cf89c63641fff9ba28dbf12eec70c4a025051f637d05e33e9d1,46d950e311293cf89c63641fff9ba28dbf12eec70c4a025051f637d05e33e9d1,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00059,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\CurrentNewBusiness_PlanCodes_Rates SheetsHold_p9.txt,docs/_ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p9.txt,archive/legacy_cfic_rates/ocr_extract/CurrentNewBusiness_PlanCodes_Rates SheetsHold_p9.txt,CurrentNewBusiness_PlanCodes_Rates SheetsHold_p9.txt,.txt,1793,9778b073199979aa36d3add08a767e2c6e3c08d1058574ffa014b38059c8843d,9778b073199979aa36d3add08a767e2c6e3c08d1058574ffa014b38059c8843d,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00060,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_full.txt,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_full.txt,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_full.txt,Drummond_CFI_PlanCodes_Rates_full.txt,.txt,19870,10f7c25c41eab14a0862885901f9d4a268d7e6c2683e2da95bae5c6710de8fbd,10f7c25c41eab14a0862885901f9d4a268d7e6c2683e2da95bae5c6710de8fbd,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00061,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p1.png,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p1.png,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p1.png,Drummond_CFI_PlanCodes_Rates_p1.png,.png,207983,01b831a8b2211370a5ce3431e629578cd8e8dfcbf15efe83ea1d7bbeae8af38c,01b831a8b2211370a5ce3431e629578cd8e8dfcbf15efe83ea1d7bbeae8af38c,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00062,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p1.txt,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p1.txt,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p1.txt,Drummond_CFI_PlanCodes_Rates_p1.txt,.txt,1499,b76dab3d8e816cd50cb9ebafb7ad9241f3767e61e723592a6243370011859adb,b76dab3d8e816cd50cb9ebafb7ad9241f3767e61e723592a6243370011859adb,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00063,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p10.png,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p10.png,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p10.png,Drummond_CFI_PlanCodes_Rates_p10.png,.png,589139,292d45d16d6faba644ca27508706b5cfe4f274433a73a216151a73ed5483095a,292d45d16d6faba644ca27508706b5cfe4f274433a73a216151a73ed5483095a,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00064,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p10.txt,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p10.txt,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p10.txt,Drummond_CFI_PlanCodes_Rates_p10.txt,.txt,1531,0487b6b574321fa3a09aa1e5eade7a5b7e8c59870e21161fc083bc07842138b1,0487b6b574321fa3a09aa1e5eade7a5b7e8c59870e21161fc083bc07842138b1,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00065,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p11.png,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p11.png,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p11.png,Drummond_CFI_PlanCodes_Rates_p11.png,.png,762460,c582807da8abb296cd59c0fc2ea60994ab7b0eb138fe77e9e8d1e1da87d4d6be,c582807da8abb296cd59c0fc2ea60994ab7b0eb138fe77e9e8d1e1da87d4d6be,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00066,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p11.txt,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p11.txt,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p11.txt,Drummond_CFI_PlanCodes_Rates_p11.txt,.txt,801,a3628bfc48eb34947dac700c20298965b15189cd03a7715097bfd81d02be8eca,a3628bfc48eb34947dac700c20298965b15189cd03a7715097bfd81d02be8eca,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00067,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p2.png,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p2.png,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p2.png,Drummond_CFI_PlanCodes_Rates_p2.png,.png,902272,13d8c290a8a4df07602594f3d092b3899d9cadfd46f26afd0e82fef5c701415c,13d8c290a8a4df07602594f3d092b3899d9cadfd46f26afd0e82fef5c701415c,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00068,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p2.txt,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p2.txt,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p2.txt,Drummond_CFI_PlanCodes_Rates_p2.txt,.txt,2280,00b48853b7829163906f6267dcac1774be3136eb97367523fd31607361cb5b87,00b48853b7829163906f6267dcac1774be3136eb97367523fd31607361cb5b87,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00069,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p3.png,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p3.png,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p3.png,Drummond_CFI_PlanCodes_Rates_p3.png,.png,2268996,43afc20c6d029dbc7c410ce843e95caa908a6d12e3d700e00e03abf287601a71,43afc20c6d029dbc7c410ce843e95caa908a6d12e3d700e00e03abf287601a71,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00070,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p3.txt,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p3.txt,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p3.txt,Drummond_CFI_PlanCodes_Rates_p3.txt,.txt,2578,869176805f048e409bd62692759025c1ad53c3364ae71aa1dc703e4a8b22cd1a,869176805f048e409bd62692759025c1ad53c3364ae71aa1dc703e4a8b22cd1a,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00071,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p4.png,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p4.png,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p4.png,Drummond_CFI_PlanCodes_Rates_p4.png,.png,1339128,b5e0cf700709fd0dc28d671a648b9072647957b09c0ed2ab0b5ab215312424ec,b5e0cf700709fd0dc28d671a648b9072647957b09c0ed2ab0b5ab215312424ec,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00072,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p4.txt,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p4.txt,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p4.txt,Drummond_CFI_PlanCodes_Rates_p4.txt,.txt,1225,af44c405efdbd50f1588c1681eeb599f6ee22009b65824c17cccc0bd8e3fae40,af44c405efdbd50f1588c1681eeb599f6ee22009b65824c17cccc0bd8e3fae40,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:10Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00073,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p5.png,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p5.png,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p5.png,Drummond_CFI_PlanCodes_Rates_p5.png,.png,974826,e70b4a163fafdce86c580ac582e14ac5bc27e31b54f84320c1f44bdee7a9e162,e70b4a163fafdce86c580ac582e14ac5bc27e31b54f84320c1f44bdee7a9e162,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00074,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p5.txt,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p5.txt,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p5.txt,Drummond_CFI_PlanCodes_Rates_p5.txt,.txt,736,782e37f72cfb67b84e335202806acf9938c2f3ffb75078574c0c98871e5d8c03,782e37f72cfb67b84e335202806acf9938c2f3ffb75078574c0c98871e5d8c03,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00075,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p6.png,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p6.png,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p6.png,Drummond_CFI_PlanCodes_Rates_p6.png,.png,806878,c2333d28b52f1115dc2a91f324ddee8607e898b517ae514beb35d95050a0a158,c2333d28b52f1115dc2a91f324ddee8607e898b517ae514beb35d95050a0a158,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00076,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Drummond_CFI_PlanCodes_Rates_p6.txt,docs/_ocr_extract/Drummond_CFI_PlanCodes_Rates_p6.txt,archive/legacy_cfic_rates/ocr_extract/Drummond_CFI_PlanCodes_Rates_p6.txt,Drummond_CFI_PlanCodes_Rates_p6.txt,.txt,1103,3461d69a8479c542b8729da0fe364fc2a2a498e87b1137c8f76e5d2280b2ee85,3461d69a8479c542b8729da0fe364fc2a2a498e87b1137c8f76e5d2280b2ee85,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
