PLAN,AGE,CNTL,CV0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,GENDER,UWCLASS,BAND,ISSCNTRY,ISSUEST,EFFDATE
1668SP,11,02,81.00,87.00,94.00,102.00,109.00,117.00,125.00,133.00,141.00,150.00,F,SM,01,0000,00,19000101
1668SP,11,03,159.00,168.00,177.00,187.00,197.00,207.00,217.00,228.00,239.00,250.00,F,SM,01,0000,00,19000101
1668SP,11,04,262.00,274.00,286.00,299.00,311.00,325.00,338.00,352.00,367.00,381.00,F,SM,01,0000,00,19000101
1668SP,11,05,397.00,412.00,428.00,444.00,460.00,476.00,493.00,510.00,527.00,545.00,F,SM,01,0000,00,19000101
1668SP,11,06,563.00,580.00,598.00,616.00,633.00,650.00,666.00,683.00,699.00,715.00,F,SM,01,0000,00,19000101
1668SP,11,07,731.00,746.00,760.00,774.00,787.00,800.00,812.00,824.00,836.00,847.00,F,SM,01,0000,00,19000101
1668SP,11,08,859.00,871.00,884.00,897.00,912.00,927.00,942.00,953.00,1000.00,,F,SM,01,0000,00,19000101
1668SP,11,00,,,,.00,1.00,5.00,9.00,13.00,18.00,22.00,M,SM,01,0000,00,19000101
1668SP,11,01,27.00,32.00,37.00,42.00,48.00,54.00,60.00,66.00,73.00,81.00,M,SM,01,0000,00,19000101
1668SP,11,02,88.00,96.00,104.00,112.00,121.00,130.00,139.00,149.00,159.00,169.00,M,SM,01,0000,00,19000101
1668SP,11,03,180.00,190.00,202.00,213.00,225.00,237.00,249.00,261.00,274.00,287.00,M,SM,01,0000,00,19000101
1668SP,11,04,301.00,315.00,329.00,343.00,357.00,372.00,387.00,402.00,417.00,433.00,M,SM,01,0000,00,19000101
1668SP,11,05,449.00,464.00,480.00,496.00,512.00,528.00,544.00,560.00,576.00,592.00,M,SM,01,0000,00,19000101
1668SP,11,06,608.00,623.00,639.00,654.00,668.00,683.00,696.00,710.00,723.00,736.00,M,SM,01,0000,00,19000101
1668SP,11,07,749.00,761.00,773.00,784.00,795.00,805.00,815.00,824.00,833.00,842.00,M,SM,01,0000,00,19000101
1668SP,11,08,851.00,861.00,872.00,884.00,897.00,911.00,926.00,940.00,952.00,1000.00,M,SM,01,0000,00,19000101
1668SP,12,00,,,,.00,3.00,7.00,11.00,15.00,19.00,23.00,F,SM,01,0000,00,19000101
1668SP,12,01,28.00,32.00,37.00,42.00,48.00,53.00,59.00,65.00,71.00,78.00,F,SM,01,0000,00,19000101
1668SP,12,02,85.00,92.00,99.00,106.00,114.00,122.00,130.00,139.00,147.00,156.00,F,SM,01,0000,00,19000101
1668SP,12,03,165.00,175.00,184.00,194.00,204.00,215.00,226.00,237.00,248.00,260.00,F,SM,01,0000,00,19000101
1668SP,12,04,272.00,284.00,296.00,309.00,322.00,336.00,350.00,365.00,379.00,395.00,F,SM,01,0000,00,19000101
1668SP,12,05,410.00,426.00,442.00,458.00,475.00,491.00,508.00,526.00,543.00,561.00,F,SM,01,0000,00,19000101
1668SP,12,06,579.00,597.00,614.00,632.00,649.00,665.00,682.00,698.00,714.00,730.00,F,SM,01,0000,00,19000101
1668SP,12,07,745.00,760.00,774.00,787.00,799.00,812.00,823.00,835.00,847.00,858.00,F,SM,01,0000,00,19000101
1668SP,12,08,870.00,883.00,897.00,912.00,927.00,941.00,953.00,1000.00,,,F,SM,01,0000,00,19000101
1668SP,12,00,,,,.00,1.00,5.00,9.00,14.00,18.00,23.00,M,SM,01,0000,00,19000101
1668SP,12,01,28.00,33.00,38.00,44.00,50.00,56.00,63.00,69.00,77.00,84.00,M,SM,01,0000,00,19000101
1668SP,12,02,92.00,100.00,109.00,117.00,126.00,136.00,146.00,155.00,166.00,176.00,M,SM,01,0000,00,19000101
1668SP,12,03,187.00,198.00,210.00,221.00,233.00,246.00,258.00,271.00,284.00,298.00,M,SM,01,0000,00,19000101
1668SP,12,04,312.00,326.00,340.00,355.00,370.00,384.00,400.00,415.00,431.00,446.00,M,SM,01,0000,00,19000101
1668SP,12,05,462.00,478.00,494.00,510.00,526.00,542.00,558.00,574.00,590.00,606.00,M,SM,01,0000,00,19000101
1668SP,12,06,622.00,637.00,652.00,667.00,681.00,695.00,709.00,722.00,735.00,748.00,M,SM,01,0000,00,19000101
1668SP,12,07,760.00,772.00,783.00,794.00,804.00,814.00,823.00,832.00,841.00,851.00,M,SM,01,0000,00,19000101
1668SP,12,08,861.00,871.00,883.00,896.00,910.00,925.00,940.00,952.00,1000.00,,M,SM,01,0000,00,19000101
1668SP,13,00,,,,.00,3.00,7.00,11.00,15.00,20.00,24.00,F,SM,01,0000,00,19000101
1668SP,13,01,29.00,34.00,39.00,45.00,50.00,56.00,62.00,68.00,75.00,81.00,F,SM,01,0000,00,19000101
1668SP,13,02,88.00,96.00,103.00,111.00,119.00,127.00,136.00,144.00,153.00,162.00,F,SM,01,0000,00,19000101
1668SP,13,03,172.00,182.00,191.00,202.00,212.00,223.00,234.00,246.00,257.00,269.00,F,SM,01,0000,00,19000101
1668SP,13,04,282.00,294.00,307.00,320.00,334.00,348.00,362.00,377.00,393.00,408.00,F,SM,01,0000,00,19000101
1668SP,13,05,424.00,440.00,456.00,473.00,490.00,507.00,524.00,542.00,560.00,578.00,F,SM,01,0000,00,19000101
1668SP,13,06,595.00,613.00,630.00,647.00,664.00,681.00,697.00,713.00,729.00,744.00,F,SM,01,0000,00,19000101
1668SP,13,07,759.00,773.00,786.00,799.00,811.00,823.00,834.00,846.00,858.00,870.00,F,SM,01,0000,00,19000101
1668SP,13,08,883.00,897.00,911.00,927.00,941.00,953.00,1000.00,,,,F,SM,01,0000,00,19000101
1668SP,13,00,,,,.00,1.00,5.00,9.00,14.00,19.00,23.00,M,SM,01,0000,00,19000101
1668SP,13,01,29.00,34.00,40.00,46.00,52.00,59.00,66.00,73.00,80.00,88.00,M,SM,01,0000,00,19000101
1668SP,13,02,96.00,105.00,114.00,123.00,132.00,142.00,152.00,162.00,173.00,184.00,M,SM,01,0000,00,19000101
1668SP,13,03,195.00,206.00,218.00,230.00,242.00,255.00,268.00,281.00,295.00,309.00,M,SM,01,0000,00,19000101
1668SP,13,04,323.00,337.00,352.00,367.00,382.00,397.00,412.00,428.00,444.00,460.00,M,SM,01,0000,00,19000101
1668SP,13,05,476.00,492.00,508.00,524.00,540.00,556.00,572.00,588.00,604.00,620.00,M,SM,01,0000,00,19000101
1668SP,13,06,636.00,651.00,666.00,680.00,694.00,707.00,721.00,734.00,747.00,759.00,M,SM,01,0000,00,19000101
1668SP,13,07,771.00,782.00,793.00,803.00,813.00,822.00,832.00,841.00,850.00,860.00,M,SM,01,0000,00,19000101
1668SP,13,08,871.00,883.00,896.00,910.00,925.00,940.00,952.00,1000.00,,,M,SM,01,0000,00,19000101
1668SP,14,00,,,,.00,4.00,8.00,12.00,16.00,21.00,26.00,F,SM,01,0000,00,19000101
1668SP,14,01,31.00,36.00,41.00,47.00,53.00,59.00,65.00,72.00,78.00,85.00,F,SM,01,0000,00,19000101
1668SP,14,02,93.00,100.00,108.00,116.00,124.00,133.00,141.00,150.00,160.00,169.00,F,SM,01,0000,00,19000101
1668SP,14,03,179.00,189.00,199.00,209.00,220.00,231.00,243.00,255.00,267.00,279.00,F,SM,01,0000,00,19000101
1668SP,14,04,292.00,305.00,318.00,332.00,346.00,360.00,375.00,391.00,406.00,422.00,F,SM,01,0000,00,19000101
1668SP,14,05,438.00,455.00,471.00,488.00,505.00,523.00,540.00,558.00,576.00,594.00,F,SM,01,0000,00,19000101
1668SP,14,06,612.00,629.00,646.00,663.00,680.00,696.00,712.00,728.00,743.00,758.00,F,SM,01,0000,00,19000101
1668SP,14,07,772.00,785.00,798.00,810.00,822.00,834.00,846.00,857.00,870.00,882.00,F,SM,01,0000,00,19000101
1668SP,14,08,896.00,911.00,926.00,941.00,953.00,1000.00,,,,,F,SM,01,0000,00,19000101
1668SP,14,00,,,,.00,1.00,5.00,10.00,14.00,19.00,24.00,M,SM,01,0000,00,19000101
1668SP,14,01,30.00,36.00,42.00,48.00,55.00,62.00,69.00,76.00,84.00,93.00,M,SM,01,0000,00,19000101
1668SP,14,02,101.00,110.00,119.00,128.00,138.00,148.00,159.00,169.00,180.00,191.00,M,SM,01,0000,00,19000101
1668SP,14,03,203.00,215.00,227.00,239.00,252.00,265.00,278.00,292.00,306.00,320.00,M,SM,01,0000,00,19000101
1668SP,14,04,335.00,349.00,364.00,379.00,394.00,410.00,426.00,442.00,458.00,474.00,M,SM,01,0000,00,19000101
1668SP,14,05,490.00,506.00,522.00,538.00,554.00,571.00,587.00,603.00,619.00,634.00,M,SM,01,0000,00,19000101
1668SP,14,06,649.00,664.00,679.00,693.00,706.00,720.00,733.00,745.00,758.00,770.00,M,SM,01,0000,00,19000101
1668SP,14,07,781.00,792.00,802.00,812.00,822.00,831.00,840.00,850.00,859.00,870.00,M,SM,01,0000,00,19000101
1668SP,14,08,882.00,895.00,910.00,925.00,940.00,952.00,1000.00,,,,M,SM,01,0000,00,19000101
1668SP,15,00,,,,.00,4.00,9.00,13.00,18.00,22.00,27.00,F,SM,01,0000,00,19000101
1668SP,15,01,32.00,38.00,43.00,49.00,55.00,62.00,68.00,75.00,82.00,89.00,F,SM,01,0000,00,19000101
1668SP,15,02,97.00,105.00,113.00,121.00,130.00,138.00,147.00,157.00,166.00,176.00,F,SM,01,0000,00,19000101
1668SP,15,03,186.00,196.00,207.00,218.00,229.00,240.00,252.00,264.00,276.00,289.00,F,SM,01,0000,00,19000101
1668SP,15,04,302.00,315.00,329.00,343.00,358.00,373.00,388.00,404.00,420.00,436.00,F,SM,01,0000,00,19000101
1668SP,15,05,453.00,469.00,486.00,503.00,521.00,539.00,557.00,575.00,593.00,610.00,F,SM,01,0000,00,19000101
1668SP,15,06,628.00,645.00,662.00,679.00,695.00,711.00,727.00,742.00,757.00,771.00,F,SM,01,0000,00,19000101
1668SP,15,07,785.00,797.00,810.00,822.00,833.00,845.00,857.00,869.00,882.00,896.00,F,SM,01,0000,00,19000101
1668SP,15,08,911.00,926.00,941.00,953.00,1000.00,,,,,,F,SM,01,0000,00,19000101
1668SP,15,00,,,,.00,1.00,5.00,10.00,15.00,20.00,26.00,M,SM,01,0000,00,19000101
1668SP,15,01,31.00,37.00,44.00,50.00,57.00,65.00,72.00,80.00,89.00,97.00,M,SM,01,0000,00,19000101
1668SP,15,02,106.00,115.00,125.00,134.00,145.00,155.00,166.00,177.00,188.00,199.00,M,SM,01,0000,00,19000101
1668SP,15,03,211.00,223.00,236.00,249.00,262.00,275.00,289.00,303.00,317.00,332.00,M,SM,01,0000,00,19000101
1668SP,15,04,346.00,361.00,377.00,392.00,407.00,423.00,439.00,455.00,471.00,488.00,M,SM,01,0000,00,19000101
1668SP,15,05,504.00,520.00,536.00,552.00,569.00,585.00,601.00,617.00,633.00,648.00,M,SM,01,0000,00,19000101
1668SP,15,06,663.00,677.00,691.00,705.00,718.00,731.00,744.00,757.00,769.00,780.00,M,SM,01,0000,00,19000101
1668SP,15,07,791.00,802.00,811.00,821.00,830.00,839.00,849.00,859.00,870.00,882.00,M,SM,01,0000,00,19000101
1668SP,15,08,895.00,909.00,925.00,939.00,951.00,1000.00,,,,,M,SM,01,0000,00,19000101
1668SP,16,00,,,,.00,1.00,5.00,9.00,14.00,19.00,24.00,F,SM,01,0000,00,19000101
1668SP,16,01,29.00,34.00,40.00,46.00,52.00,58.00,65.00,72.00,79.00,86.00,F,SM,01,0000,00,19000101
1668SP,16,02,94.00,101.00,110.00,118.00,126.00,135.00,144.00,153.00,163.00,173.00,F,SM,01,0000,00,19000101
1668SP,16,03,183.00,193.00,204.00,215.00,226.00,237.00,249.00,261.00,274.00,286.00,F,SM,01,0000,00,19000101
1668SP,16,04,299.00,313.00,327.00,341.00,356.00,371.00,386.00,402.00,418.00,434.00,F,SM,01,0000,00,19000101
1668SP,16,05,451.00,467.00,484.00,501.00,519.00,537.00,555.00,573.00,591.00,609.00,F,SM,01,0000,00,19000101
1668SP,16,06,626.00,644.00,661.00,677.00,694.00,710.00,726.00,741.00,756.00,770.00,F,SM,01,0000,00,19000101
1668SP,16,07,784.00,797.00,809.00,821.00,833.00,844.00,856.00,869.00,882.00,896.00,F,SM,01,0000,00,19000101
1668SP,16,08,910.00,926.00,941.00,952.00,1000.00,,,,,,F,SM,01,0000,00,19000101
1668SP,16,00,,,,.00,1.00,6.00,11.00,16.00,21.00,27.00,M,SM,01,0000,00,19000101
1668SP,16,01,33.00,40.00,46.00,53.00,61.00,68.00,76.00,85.00,93.00,102.00,M,SM,01,0000,00,19000101
1668SP,16,02,111.00,121.00,131.00,141.00,151.00,162.00,173.00,184.00,196.00,208.00,M,SM,01,0000,00,19000101
1668SP,16,03,220.00,233.00,245.00,259.00,272.00,286.00,300.00,314.00,329.00,344.00,M,SM,01,0000,00,19000101
1668SP,16,04,359.00,374.00,389.00,405.00,421.00,437.00,453.00,469.00,485.00,502.00,M,SM,01,0000,00,19000101
1668SP,16,05,518.00,534.00,550.00,567.00,583.00,599.00,615.00,631.00,646.00,661.00,M,SM,01,0000,00,19000101
1668SP,16,06,676.00,690.00,704.00,717.00,730.00,743.00,756.00,768.00,779.00,790.00,M,SM,01,0000,00,19000101
1668SP,16,07,801.00,811.00,820.00,829.00,839.00,848.00,858.00,869.00,881.00,894.00,M,SM,01,0000,00,19000101
1668SP,16,08,909.00,924.00,939.00,951.00,1000.00,,,,,,M,SM,01,0000,00,19000101
1668SP,17,00,,,,.00,1.00,5.00,10.00,15.00,20.00,25.00,F,SM,01,0000,00,19000101
1668SP,17,01,31.00,36.00,42.00,48.00,55.00,61.00,68.00,75.00,82.00,90.00,F,SM,01,0000,00,19000101
1668SP,17,02,98.00,106.00,114.00,123.00,132.00,141.00,150.00,160.00,170.00,180.00,F,SM,01,0000,00,19000101
1668SP,17,03,190.00,201.00,212.00,223.00,234.00,246.00,258.00,271.00,284.00,297.00,F,SM,01,0000,00,19000101
1668SP,17,04,310.00,324.00,338.00,353.00,368.00,384.00,400.00,416.00,432.00,448.00,F,SM,01,0000,00,19000101
1668SP,17,05,465.00,482.00,500.00,517.00,535.00,553.00,571.00,590.00,607.00,625.00,F,SM,01,0000,00,19000101
1668SP,17,06,642.00,659.00,676.00,693.00,709.00,725.00,741.00,755.00,769.00,783.00,F,SM,01,0000,00,19000101
1668SP,17,07,796.00,808.00,820.00,832.00,844.00,856.00,868.00,881.00,895.00,910.00,F,SM,01,0000,00,19000101
1668SP,17,08,926.00,940.00,952.00,1000.00,,,,,,,F,SM,01,0000,00,19000101
1668SP,17,00,,,,.00,1.00,6.00,12.00,17.00,23.00,29.00,M,SM,01,0000,00,19000101
1668SP,17,01,35.00,42.00,49.00,57.00,64.00,72.00,81.00,89.00,98.00,107.00,M,SM,01,0000,00,19000101
1668SP,17,02,117.00,127.00,137.00,147.00,158.00,169.00,181.00,192.00,204.00,217.00,M,SM,01,0000,00,19000101
1668SP,17,03,229.00,242.00,255.00,269.00,283.00,297.00,311.00,326.00,341.00,356.00,M,SM,01,0000,00,19000101
1668SP,17,04,371.00,386.00,402.00,418.00,434.00,450.00,467.00,483.00,499.00,516.00,M,SM,01,0000,00,19000101
1668SP,17,05,532.00,548.00,565.00,581.00,597.00,614.00,629.00,645.00,660.00,674.00,M,SM,01,0000,00,19000101
1668SP,17,06,688.00,702.00,716.00,729.00,742.00,755.00,767.00,778.00,789.00,800.00,M,SM,01,0000,00,19000101
1668SP,17,07,810.00,819.00,829.00,838.00,848.00,858.00,868.00,880.00,894.00,908.00,M,SM,01,0000,00,19000101
1668SP,17,08,924.00,939.00,951.00,1000.00,,,,,,,M,SM,01,0000,00,19000101
1668SP,18,00,,,,.00,1.00,6.00,11.00,16.00,21.00,27.00,F,SM,01,0000,00,19000101
1668SP,18,01,32.00,38.00,44.00,51.00,57.00,64.00,71.00,79.00,86.00,94.00,F,SM,01,0000,00,19000101
1668SP,18,02,103.00,111.00,120.00,128.00,137.00,147.00,156.00,166.00,176.00,187.00,F,SM,01,0000,00,19000101
1668SP,18,03,197.00,208.00,220.00,231.00,243.00,256.00,268.00,281.00,294.00,307.00,F,SM,01,0000,00,19000101
1668SP,18,04,321.00,336.00,351.00,366.00,381.00,397.00,413.00,430.00,446.00,463.00,F,SM,01,0000,00,19000101
1668SP,18,05,480.00,498.00,515.00,533.00,552.00,570.00,588.00,606.00,623.00,641.00,F,SM,01,0000,00,19000101
1668SP,18,06,658.00,675.00,692.00,708.00,724.00,739.00,754.00,768.00,782.00,795.00,F,SM,01,0000,00,19000101
1668SP,18,07,807.00,820.00,831.00,843.00,855.00,868.00,881.00,895.00,910.00,925.00,F,SM,01,0000,00,19000101
1668SP,18,08,940.00,952.00,1000.00,,,,,,,,F,SM,01,0000,00,19000101
1668SP,18,00,,,,.00,2.00,7.00,13.00,18.00,25.00,31.00,M,SM,01,0000,00,19000101
1668SP,18,01,38.00,45.00,52.00,60.00,68.00,76.00,85.00,94.00,103.00,113.00,M,SM,01,0000,00,19000101
1668SP,18,02,123.00,133.00,144.00,154.00,166.00,177.00,189.00,201.00,213.00,226.00,M,SM,01,0000,00,19000101
1668SP,18,03,239.00,252.00,266.00,279.00,294.00,308.00,323.00,338.00,353.00,368.00,M,SM,01,0000,00,19000101
1668SP,18,04,384.00,399.00,415.00,432.00,448.00,464.00,481.00,497.00,514.00,530.00,M,SM,01,0000,00,19000101
1668SP,18,05,546.00,563.00,579.00,596.00,612.00,628.00,643.00,658.00,673.00,687.00,M,SM,01,0000,00,19000101
1668SP,18,06,701.00,715.00,728.00,741.00,754.00,766.00,777.00,788.00,799.00,809.00,M,SM,01,0000,00,19000101
1668SP,18,07,818.00,828.00,837.00,847.00,857.00,868.00,880.00,893.00,908.00,924.00,M,SM,01,0000,00,19000101
1668SP,18,08,938.00,951.00,1000.00,,,,,,,,M,SM,01,0000,00,19000101
1668SP,19,00,,,,.00,2.00,7.00,12.00,17.00,23.00,28.00,F,SM,01,0000,00,19000101
1668SP,19,01,34.00,40.00,47.00,53.00,60.00,68.00,75.00,83.00,91.00,99.00,F,SM,01,0000,00,19000101
1668SP,19,02,107.00,116.00,125.00,134.00,143.00,153.00,163.00,173.00,183.00,194.00,F,SM,01,0000,00,19000101
1668SP,19,03,205.00,217.00,228.00,240.00,252.00,265.00,278.00,291.00,305.00,319.00,F,SM,01,0000,00,19000101
1668SP,19,04,333.00,348.00,363.00,379.00,395.00,411.00,427.00,444.00,461.00,478.00,F,SM,01,0000,00,19000101
1668SP,19,05,495.00,513.00,531.00,550.00,568.00,586.00,604.00,622.00,639.00,656.00,F,SM,01,0000,00,19000101
1668SP,19,06,673.00,690.00,707.00,723.00,738.00,753.00,768.00,781.00,794.00,807.00,F,SM,01,0000,00,19000101
1668SP,19,07,819.00,831.00,842.00,855.00,867.00,880.00,894.00,909.00,925.00,940.00,F,SM,01,0000,00,19000101
1668SP,19,08,952.00,1000.00,,,,,,,,,F,SM,01,0000,00,19000101
1668SP,19,00,,,,.00,2.00,8.00,14.00,20.00,27.00,33.00,M,SM,01,0000,00,19000101
1668SP,19,01,40.00,48.00,56.00,64.00,72.00,81.00,90.00,99.00,109.00,119.00,M,SM,01,0000,00,19000101
1668SP,19,02,129.00,140.00,151.00,162.00,173.00,185.00,197.00,209.00,222.00,235.00,M,SM,01,0000,00,19000101
1668SP,19,03,248.00,262.00,276.00,290.00,305.00,320.00,335.00,350.00,365.00,381.00,M,SM,01,0000,00,19000101
1668SP,19,04,397.00,413.00,429.00,445.00,462.00,478.00,495.00,511.00,528.00,544.00,M,SM,01,0000,00,19000101
1668SP,19,05,561.00,577.00,594.00,610.00,626.00,642.00,657.00,671.00,686.00,700.00,M,SM,01,0000,00,19000101
1668SP,19,06,713.00,727.00,740.00,752.00,765.00,776.00,787.00,798.00,808.00,818.00,M,SM,01,0000,00,19000101
1668SP,19,07,827.00,837.00,846.00,856.00,867.00,879.00,893.00,908.00,923.00,938.00,M,SM,01,0000,00,19000101
1668SP,19,08,950.00,1000.00,,,,,,,,,M,SM,01,0000,00,19000101
1668SP,20,00,,,,.00,3.00,8.00,13.00,18.00,24.00,30.00,F,SM,01,0000,00,19000101
1668SP,20,01,36.00,43.00,49.00,56.00,63.00,71.00,79.00,87.00,95.00,103.00,F,SM,01,0000,00,19000101
1668SP,20,02,112.00,121.00,130.00,140.00,149.00,159.00,169.00,180.00,191.00,202.00,F,SM,01,0000,00,19000101
1668SP,20,03,213.00,225.00,237.00,249.00,262.00,275.00,288.00,302.00,316.00,330.00,F,SM,01,0000,00,19000101
1668SP,20,04,345.00,360.00,376.00,392.00,408.00,425.00,442.00,458.00,476.00,493.00,F,SM,01,0000,00,19000101
1668SP,20,05,511.00,529.00,548.00,566.00,584.00,602.00,620.00,638.00,655.00,672.00,F,SM,01,0000,00,19000101
1668SP,20,06,689.00,705.00,722.00,737.00,752.00,767.00,780.00,793.00,806.00,818.00,F,SM,01,0000,00,19000101
1668SP,20,07,830.00,842.00,854.00,866.00,880.00,894.00,909.00,925.00,940.00,952.00,F,SM,01,0000,00,19000101
1668SP,20,08,1000.00,,,,,,,,,,F,SM,01,0000,00,19000101
1668SP,20,00,,,,.00,3.00,9.00,15.00,22.00,29.00,36.00,M,SM,01,0000,00,19000101
1668SP,20,01,43.00,51.00,59.00,68.00,76.00,86.00,95.00,105.00,115.00,125.00,M,SM,01,0000,00,19000101
1668SP,20,02,136.00,146.00,158.00,169.00,181.00,193.00,206.00,218.00,231.00,245.00,M,SM,01,0000,00,19000101
1668SP,20,03,259.00,273.00,287.00,302.00,316.00,331.00,347.00,362.00,378.00,394.00,M,SM,01,0000,00,19000101
1668SP,20,04,410.00,426.00,443.00,459.00,476.00,492.00,509.00,526.00,542.00,559.00,M,SM,01,0000,00,19000101
1668SP,20,05,575.00,592.00,608.00,624.00,640.00,655.00,670.00,684.00,698.00,712.00,M,SM,01,0000,00,19000101
1668SP,20,06,725.00,738.00,751.00,764.00,775.00,786.00,797.00,807.00,817.00,826.00,M,SM,01,0000,00,19000101
1668SP,20,07,836.00,845.00,856.00,867.00,879.00,892.00,907.00,923.00,938.00,950.00,M,SM,01,0000,00,19000101
1668SP,20,08,1000.00,,,,,,,,,,M,SM,01,0000,00,19000101
1668SP,21,00,,,,.00,3.00,8.00,14.00,20.00,26.00,32.00,F,SM,01,0000,00,19000101
1668SP,21,01,38.00,45.00,52.00,59.00,67.00,75.00,83.00,91.00,99.00,108.00,F,SM,01,0000,00,19000101
1668SP,21,02,117.00,126.00,136.00,145.00,155.00,166.00,176.00,187.00,198.00,210.00,F,SM,01,0000,00,19000101
1668SP,21,03,221.00,233.00,246.00,258.00,271.00,285.00,298.00,312.00,327.00,342.00,F,SM,01,0000,00,19000101
1668SP,21,04,357.00,373.00,389.00,406.00,422.00,439.00,456.00,473.00,491.00,509.00,F,SM,01,0000,00,19000101
1668SP,21,05,527.00,546.00,564.00,582.00,601.00,618.00,636.00,653.00,671.00,688.00,F,SM,01,0000,00,19000101
1668SP,21,06,704.00,720.00,736.00,751.00,765.00,779.00,792.00,805.00,817.00,829.00,F,SM,01,0000,00,19000101
1668SP,21,07,841.00,853.00,866.00,879.00,893.00,909.00,924.00,939.00,951.00,1000.00,F,SM,01,0000,00,19000101
1668SP,21,00,,,,.00,4.00,10.00,17.00,24.00,31.00,39.00,M,SM,01,0000,00,19000101
1668SP,21,01,46.00,55.00,63.00,72.00,81.00,90.00,100.00,110.00,121.00,131.00,M,SM,01,0000,00,19000101
1668SP,21,02,142.00,153.00,165.00,177.00,189.00,202.00,214.00,228.00,241.00,255.00,M,SM,01,0000,00,19000101
1668SP,21,03,269.00,283.00,298.00,313.00,328.00,343.00,359.00,375.00,391.00,407.00,M,SM,01,0000,00,19000101
1668SP,21,04,423.00,440.00,457.00,473.00,490.00,507.00,523.00,540.00,557.00,573.00,M,SM,01,0000,00,19000101
1668SP,21,05,590.00,606.00,622.00,638.00,653.00,668.00,683.00,697.00,710.00,724.00,M,SM,01,0000,00,19000101
1668SP,21,06,737.00,750.00,762.00,774.00,785.00,796.00,806.00,816.00,825.00,835.00,M,SM,01,0000,00,19000101
1668SP,21,07,845.00,855.00,866.00,878.00,892.00,907.00,922.00,938.00,950.00,1000.00,M,SM,01,0000,00,19000101
1668SP,22,00,,,,.00,4.00,9.00,15.00,21.00,27.00,34.00,F,SM,01,0000,00,19000101
1668SP,22,01,41.00,48.00,55.00,62.00,70.00,78.00,87.00,95.00,104.00,113.00,F,SM,01,0000,00,19000101
1668SP,22,02,122.00,132.00,141.00,151.00,162.00,172.00,183.00,194.00,206.00,218.00,F,SM,01,0000,00,19000101
1668SP,22,03,230.00,242.00,255.00,268.00,281.00,295.00,309.00,324.00,339.00,354.00,F,SM,01,0000,00,19000101
1668SP,22,04,370.00,386.00,403.00,420.00,436.00,453.00,471.00,489.00,507.00,525.00,F,SM,01,0000,00,19000101
1668SP,22,05,544.00,562.00,580.00,599.00,617.00,634.00,652.00,669.00,686.00,703.00,F,SM,01,0000,00,19000101
1668SP,22,06,719.00,735.00,750.00,764.00,778.00,791.00,804.00,816.00,828.00,840.00,F,SM,01,0000,00,19000101
1668SP,22,07,853.00,865.00,879.00,893.00,908.00,924.00,939.00,951.00,1000.00,,F,SM,01,0000,00,19000101
1668SP,22,00,,,,.00,5.00,12.00,19.00,26.00,33.00,41.00,M,SM,01,0000,00,19000101
1668SP,22,01,50.00,58.00,67.00,76.00,86.00,95.00,105.00,116.00,127.00,138.00,M,SM,01,0000,00,19000101
1668SP,22,02,149.00,161.00,173.00,185.00,197.00,210.00,223.00,237.00,251.00,265.00,M,SM,01,0000,00,19000101
1668SP,22,03,280.00,294.00,309.00,325.00,340.00,356.00,371.00,388.00,404.00,420.00,M,SM,01,0000,00,19000101
1668SP,22,04,437.00,454.00,470.00,487.00,504.00,521.00,537.00,554.00,571.00,588.00,M,SM,01,0000,00,19000101
1668SP,22,05,604.00,620.00,636.00,651.00,666.00,681.00,695.00,709.00,722.00,736.00,M,SM,01,0000,00,19000101
1668SP,22,06,749.00,761.00,773.00,784.00,795.00,805.00,815.00,824.00,834.00,844.00,M,SM,01,0000,00,19000101
1668SP,22,07,854.00,865.00,878.00,891.00,906.00,922.00,937.00,950.00,1000.00,,M,SM,01,0000,00,19000101
1668SP,23,00,,,.00,4.00,10.00,16.00,23.00,29.00,36.00,43.00,F,SM,01,0000,00,19000101
1668SP,23,01,50.00,58.00,66.00,74.00,82.00,91.00,99.00,108.00,118.00,127.00,F,SM,01,0000,00,19000101
1668SP,23,02,137.00,147.00,157.00,168.00,179.00,190.00,202.00,214.00,226.00,238.00,F,SM,01,0000,00,19000101
1668SP,23,03,251.00,264.00,278.00,292.00,306.00,320.00,336.00,351.00,367.00,383.00,F,SM,01,0000,00,19000101
1668SP,23,04,400.00,417.00,434.00,451.00,468.00,486.00,504.00,523.00,541.00,560.00,F,SM,01,0000,00,19000101
1668SP,23,05,578.00,597.00,615.00,633.00,650.00,667.00,684.00,701.00,718.00,733.00,F,SM,01,0000,00,19000101
1668SP,23,06,749.00,763.00,777.00,790.00,803.00,815.00,827.00,840.00,852.00,864.00,F,SM,01,0000,00,19000101
1668SP,23,07,878.00,892.00,908.00,924.00,939.00,951.00,1000.00,,,,F,SM,01,0000,00,19000101
1668SP,23,00,,,,.00,6.00,13.00,20.00,28.00,36.00,44.00,M,SM,01,0000,00,19000101
1668SP,23,01,53.00,62.00,71.00,80.00,90.00,100.00,111.00,122.00,133.00,144.00,M,SM,01,0000,00,19000101
1668SP,23,02,156.00,168.00,180.00,193.00,206.00,219.00,233.00,247.00,261.00,276.00,M,SM,01,0000,00,19000101
